vessel_key,identity_basis,name,imo,mmsi,operator,ais_type,type_label,length_m,width_m,gross_tonnage,dimension_quality,size_band_reliable,existing_cruise_classification,candidate_classification,confidence_score,classification_reasons,exclusion_reasons,total_estimated_co2_tonnes,latest_month_estimated_co2_tonnes,observation_count,active_days,first_observed,latest_observed
IMO:5337771,IMO,MS STADT KIEL,5337771,211240870,,Passenger ship,Passenger ship,28,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,36.596,36.596,75,2,2026-07-01T13:25:00.501Z,2026-07-02T14:49:57.483Z
IMO:5341564,IMO,STORD I,5341564,257786980,,Passenger ship,Passenger ship,47,8,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,167,2,2026-07-01T13:26:26.290Z,2026-07-02T14:49:36.102Z
IMO:5342673,IMO,HENRIK IBSEN,5342673,259326000,,Passenger ship,Passenger ship,32,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,93.569,93.569,30,2,2026-07-01T13:59:56.367Z,2026-07-02T14:48:42.699Z
IMO:5345065,IMO,SUNNHORDLAND,5345065,259167000,,60,60,57,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.7,IMO present; MMSI present; AIS/type metadata: 60,dimensions are implausible for a yacht analysis,0,0,34,2,2026-07-01T13:31:22.316Z,2026-07-02T14:47:26.264Z
IMO:5351818,IMO,BERGSUND,5351818,265738430,,Passenger ship,Passenger ship,28,6,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,65,2,2026-07-01T13:27:21.562Z,2026-07-02T14:39:51.684Z
IMO:5351894,IMO,POLARGIRL,5351894,258499000,,Passenger ship,Passenger ship,39,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,56,2,2026-07-01T13:18:42.237Z,2026-07-02T14:50:00.714Z
IMO:536491800,IMO,TOR,536491800,230024660,,Passenger ship,Passenger ship,25,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,42,2,2026-07-01T13:32:49.217Z,2026-07-02T14:49:42.145Z
IMO:5375204,IMO,TROMSOE,5375204,258243500,,60,60,29,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: 60; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,34,2,2026-07-01T14:41:24.944Z,2026-07-02T14:47:44.950Z
IMO:5377135,IMO,VASTAN,5377135,265522440,,Passenger ship,Passenger ship,33,6,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,68.957,68.957,35,2,2026-07-01T18:03:34.754Z,2026-07-02T14:43:24.689Z
IMO:5379822,IMO,VICTORIA,5379822,257196600,,Passenger ship,Passenger ship,30,6,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,107.62,107.62,44,2,2026-07-01T13:48:10.183Z,2026-07-02T14:45:46.595Z
IMO:5386954,IMO,WAVERLEY,5386954,232001540,,Passenger ship,Passenger ship,73,17,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,151.564,151.564,110,2,2026-07-01T13:21:44.741Z,2026-07-02T14:04:23.110Z
IMO:5390761,IMO,WM INGLIS,5390761,316045081,,Passenger ship,Passenger ship,0,0,0,MISSING,unknown_length,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.58,IMO present; MMSI present; AIS/type metadata: Passenger ship,no yacht evidence in available metadata,121.39600000000002,121.39600000000002,180,2,2026-07-01T13:22:46.525Z,2026-07-02T14:47:59.062Z
IMO:5416553,IMO,TO CALLISTO,5416553,341166001,,Passenger ship,Passenger ship,50,8,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,111,2,2026-07-01T14:00:11.263Z,2026-07-02T14:47:32.053Z
IMO:5419086,IMO,BLUENOSE-II,5419086,316245000,,Passenger ship,Passenger ship,49,8,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,149.92,149.92,66,2,2026-07-01T13:44:43.129Z,2026-07-02T14:13:01.217Z
IMO:5422540,IMO,ST ERIK,5422540,265625300,,Passenger ship,Passenger ship,35,6,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,140,2,2026-07-01T13:28:21.970Z,2026-07-02T14:48:21.664Z
IMO:5424562,IMO,LOFOTEN,5424562,258477000,,60,60,88,14,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: 60; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,32,2,2026-07-01T13:42:41.845Z,2026-07-02T13:42:40.087Z
IMO:5802660,IMO,NELLY ABICHT,5802660,211512300,,Passenger ship,Passenger ship,20,7,0,RELIABLE,under_24_m,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,27.627,27.627,186,2,2026-07-01T13:35:52.023Z,2026-07-02T14:49:42.560Z
IMO:5857614,IMO,URNES,5857614,257051900,,Passenger ship,Passenger ship,23,7,0,RELIABLE,under_24_m,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,102.463,102.463,42,2,2026-07-01T13:36:00.475Z,2026-07-02T14:49:11.709Z
IMO:6405238,IMO,DRIVA,6405238,257233400,,Passenger ship,Passenger ship,49,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,95.114,95.114,77,2,2026-07-01T13:38:21.281Z,2026-07-02T14:49:21.049Z
IMO:6410776,IMO,DON PEPPINO,6410776,247459000,,Passenger ship,Passenger ship,45,11,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,6,2,2026-07-01T14:09:05.694Z,2026-07-02T13:53:55.266Z
IMO:6413352,IMO,DYROEY,6413352,257236400,,60,60,43,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.7,IMO present; MMSI present; AIS/type metadata: 60,dimensions are implausible for a yacht analysis,0,0,56,2,2026-07-01T13:25:23.762Z,2026-07-02T14:44:54.018Z
IMO:6413663,IMO,QUEEN OF NEW WEST,6413663,316001255,,Passenger ship,Passenger ship,130,24,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,85.747,85.747,67,2,2026-07-01T16:22:12.523Z,2026-07-02T14:49:44.009Z
IMO:6417528,IMO,RAMSO,6417528,265522460,,Passenger ship,Passenger ship,29,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,131,2,2026-07-01T13:29:56.269Z,2026-07-02T14:48:35.179Z
IMO:6424076,IMO,KVITHOLM,6424076,257033700,,60,60,49,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.7,IMO present; MMSI present; AIS/type metadata: 60,dimensions are implausible for a yacht analysis,0,0,58,2,2026-07-01T13:38:42.880Z,2026-07-02T14:36:53.406Z
IMO:6519522,IMO,NOBEL,6519522,257038990,,Passenger ship,Passenger ship,31,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,85.199,85.199,74,2,2026-07-01T13:22:58.756Z,2026-07-02T14:12:57.081Z
IMO:6520947,IMO,LUNDEKONGEN,6520947,257130400,,Passenger ship,Passenger ship,26,6,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,9,2,2026-07-01T13:24:28.121Z,2026-07-02T14:36:14.170Z
IMO:6602898,IMO,OCEAN MAJESTY,6602898,255717000,,Passenger ship,Passenger ship,136,23,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,0,0,26,2,2026-07-01T13:23:37.007Z,2026-07-02T14:44:43.166Z
IMO:6610132,IMO,UKKOPEKKA,6610132,230938590,,Passenger ship,Passenger ship,33,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,129,2,2026-07-01T13:17:33.871Z,2026-07-02T14:50:53.248Z
IMO:6618811,IMO,TRUBADUREN,6618811,265579090,,60,60,32,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.7,IMO present; MMSI present; AIS/type metadata: 60,dimensions are implausible for a yacht analysis,46.436,46.436,144,2,2026-07-01T13:22:58.121Z,2026-07-02T14:38:58.153Z
IMO:6618823,IMO,SHERAKHAN,6618823,246370000,,Passenger ship,Passenger ship,69,12,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,8.719,8.719,54,2,2026-07-01T13:57:52.468Z,2026-07-02T14:43:16.282Z
IMO:6714823,IMO,SKAANEVIK,6714823,257370400,,Passenger ship,Passenger ship,44,11,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,21,2,2026-07-01T15:22:18.542Z,2026-07-02T14:47:26.298Z
IMO:6715102,IMO,SPIEKEROOG3,6715102,211218770,,Passenger ship,Passenger ship,34,9,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,48,2,2026-07-01T13:46:53.717Z,2026-07-02T14:47:41.423Z
IMO:6720860,IMO,ERTHOLM,6720860,219000751,,Passenger ship,Passenger ship,38,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,41.03,41.03,7,1,2026-07-01T15:11:31.060Z,2026-07-01T17:43:00.464Z
IMO:6721022,IMO,KOKAR,6721022,230994870,,Passenger ship,Passenger ship,37,9,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,142.92,142.92,209,2,2026-07-01T13:26:26.852Z,2026-07-02T14:49:53.706Z
IMO:6721319,IMO,ROSESUND,6721319,257863000,,60,60,29,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: 60; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,0,0,,
IMO:6808662,IMO,VIKNA,6808662,257078700,,Passenger ship,Passenger ship,25,6,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,68.583,68.583,97,2,2026-07-01T13:27:23.577Z,2026-07-02T14:43:19.115Z
IMO:6809719,IMO,BENITO BUONO,6809719,247007400,,Passenger ship,Passenger ship,74,16,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,92.373,92.373,48,2,2026-07-01T14:56:13.298Z,2026-07-02T14:49:32.612Z
IMO:6820921,IMO,VANDVE,6820921,257380400,,Passenger ship,Passenger ship,30,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,65.543,65.543,40,2,2026-07-01T14:15:23.181Z,2026-07-02T14:46:13.342Z
IMO:6820971,IMO,NARASUND,6820971,257336400,,Passenger ship,Passenger ship,30,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,15,2,2026-07-01T13:25:00.047Z,2026-07-02T12:39:58.979Z
IMO:6821016,IMO,ODDA,6821016,257339400,,Passenger ship,Passenger ship,40,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,149.24800000000002,149.24800000000002,42,2,2026-07-01T15:09:47.377Z,2026-07-02T14:46:38.981Z
IMO:6827606,IMO,LEVANGER,6827606,257046700,,Passenger ship,Passenger ship,50,12,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,35,2,2026-07-01T13:28:27.452Z,2026-07-02T14:46:32.688Z
IMO:6912413,IMO,FORSAND,6912413,257280400,,Passenger ship,Passenger ship,40,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,122.492,122.492,65,2,2026-07-01T14:55:09.190Z,2026-07-02T14:50:56.060Z
IMO:6912530,IMO,NIDAROS,6912530,257340400,,Passenger ship,Passenger ship,30,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,148.25099999999998,148.25099999999998,45,2,2026-07-01T13:35:40.585Z,2026-07-02T14:45:56.933Z
IMO:6913584,IMO,CALMARE NYCKEL,6913584,265277000,,Passenger ship,Passenger ship,38,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,27,2,2026-07-01T13:31:45.814Z,2026-07-02T14:43:45.952Z
IMO:6920343,IMO,TACHEK,6920343,316001271,,Passenger ship,Passenger ship,50,15,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,35,2,2026-07-01T15:13:43.911Z,2026-07-02T14:31:42.726Z
IMO:7001722,IMO,DCS AMETHYST 2,7001722,269057103,,Passenger ship,Passenger ship,110,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,98.477,98.477,103,1,2026-07-01T14:12:44.652Z,2026-07-01T18:17:04.305Z
IMO:7005346,IMO,SOLSUND,7005346,265523070,,Passenger ship,Passenger ship,50,9,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,138.461,138.461,115,2,2026-07-01T13:46:20.451Z,2026-07-02T14:49:42.996Z
IMO:7016474,IMO,FAIR LADY,7016474,211208430,,60,60,69,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.7,IMO present; MMSI present; AIS/type metadata: 60,dimensions are implausible for a yacht analysis,0,0,54,2,2026-07-01T13:45:18.402Z,2026-07-02T14:42:25.996Z
IMO:7017600,IMO,HARANES,7017600,257308600,,Passenger ship,Passenger ship,28,9,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,52.514,52.514,53,2,2026-07-01T13:33:53.805Z,2026-07-02T14:49:13.522Z
IMO:7018276,IMO,AKKARFJORD,7018276,257023700,,Passenger ship,Passenger ship,41,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,0,0,129,2,2026-07-01T13:19:28.857Z,2026-07-02T14:50:49.440Z
IMO:7018604,IMO,FRISIA I,7018604,211272260,,Passenger ship,Passenger ship,64,12,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,112.129,112.129,98,2,2026-07-01T13:37:18.240Z,2026-07-02T14:49:38.382Z
IMO:7023116,IMO,BARMOEY,7023116,257044700,,Passenger ship,Passenger ship,26,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,60.013,60.013,54,2,2026-07-01T13:53:05.381Z,2026-07-02T14:46:11.119Z
